n,n_senses,chance,purity_k1,excess_k1,purity_k5,excess_k5,purity_k10,excess_k10,purity_k20,excess_k20,purity_k50,excess_k50,step,layer,word,pos,within,between,gap
1400,7,0.14224446032880628,0.8242857142857143,0.7951464285714286,0.7978571428571428,0.764335119047619,0.7813571428571429,0.7450988690476191,0.7619642857142858,0.7224900297619047,0.7256571428571429,0.6801619523809523,50000,32,set,n,0.15449441969394684,-0.026150474324822426,0.1806448996067047
1200,6,0.16597164303586323,0.7541666666666667,0.7052458333333333,0.7295,0.6756705000000001,0.71075,0.6531892499999999,0.6881666666666667,0.6261118333333334,0.6358333333333334,0.5633641666666667,50000,32,set,v,0.14346517622470856,-0.028976164758205414,0.17244133353233337
600,3,0.332220367278798,0.8716666666666667,0.8078208333333334,0.84,0.7604,0.8228333333333333,0.7346929166666666,0.8028333333333333,0.7047429166666666,0.7642333333333333,0.6469394166666667,50000,32,state,n,0.058138053864240646,-0.031001506373286247,0.08913955837488174
1200,6,0.16597164303586323,0.7808333333333334,0.7372191666666668,0.7536666666666667,0.7046463333333334,0.7384166666666667,0.6863615833333334,0.719875,0.664130125,0.6795666666666667,0.6158004333333333,50000,32,string,n,0.14914415776729584,-0.030298879370093346,0.17944303154945374
600,3,0.332220367278798,0.865,0.7978375,0.857,0.7858575,0.8393333333333334,0.7594016666666668,0.8200833333333334,0.7305747916666667,0.7753666666666666,0.6636115833333333,50000,32,study,n,0.09563910961151123,-0.049069005995988846,0.14470811188220978
400,2,0.49874686716791977,0.955,0.9102250000000001,0.9485,0.8972575000000002,0.94,0.8803,0.94275,0.8857862500000001,0.93785,0.8760107500000001,50000,32,study,v,0.13065105676651,-0.1307295709848404,0.2613806128501892
1000,5,0.1991991991991992,0.868,0.8351650000000002,0.8214,0.7769732500000002,0.7934,0.7420082500000001,0.76215,0.7029848125000001,0.70278,0.6288465249999999,50000,32,system,n,0.08746908605098724,-0.022672368213534355,0.11014145612716675
600,3,0.332220367278798,0.8233333333333334,0.7354416666666667,0.799,0.6990025000000001,0.7966666666666666,0.6955083333333333,0.7764166666666666,0.6651839583333333,0.7425666666666667,0.6144935833333334,50000,32,table,n,0.07801338285207748,-0.040619831532239914,0.1186332106590271
400,2,0.49874686716791977,0.975,0.9501250000000001,0.9755,0.9511225000000002,0.975,0.9501250000000001,0.971875,0.9438906250000002,0.9686,0.9373570000000001,50000,32,table,v,0.12927129864692688,-0.12936368584632874,0.2586349844932556
800,4,0.2490613266583229,0.8,0.7336666666666667,0.766,0.6883900000000001,0.739125,0.6526014583333334,0.7086875,0.6120688541666667,0.64065,0.5214655833333334,50000,32,test,n,0.07273831218481064,-0.025188520550727844,0.09792683273553848
400,2,0.49874686716791977,0.87,0.7406500000000001,0.871,0.7426450000000001,0.8575,0.7157125000000002,0.839125,0.6790543750000001,0.80345,0.6078827500000001,50000,32,test,v,0.05578384920954704,-0.05940735340118408,0.11519120633602142
400,2,0.49874686716791977,0.9575,0.9152125000000001,0.9245,0.8493775000000001,0.91,0.8204500000000001,0.886625,0.7738168750000001,0.8551,0.7109245000000001,50000,32,text,n,0.05444519221782684,-0.05870361253619194,0.11314880847930908
600,3,0.332220367278798,0.8533333333333334,0.7803666666666668,0.8213333333333334,0.7324466666666667,0.8168333333333333,0.7257079166666666,0.7940833333333334,0.6916397916666667,0.7388,0.608853,50000,32,then,r,0.05983953922986984,-0.030574645847082138,0.09041418135166168
400,2,0.49874686716791977,0.8775,0.7556125,0.8805,0.7615975,0.873,0.746635,0.858125,0.7169593750000002,0.7873,0.5756635000000001,50000,32,there,r,0.04255828261375427,-0.04353562742471695,0.08609391003847122
400,2,0.49874686716791977,0.965,0.9301750000000001,0.957,0.914215,0.949,0.898255,0.943375,0.887033125,0.9237,0.8477815000000001,50000,32,through,r,0.08418011665344238,-0.08759824931621552,0.1717783659696579
1400,7,0.14224446032880628,0.8907142857142857,0.8725910714285713,0.8482857142857143,0.8231264285714286,0.8121428571428572,0.7809898809523809,0.7693214285714286,0.7310672321428571,0.6949285714285715,0.6443375595238094,50000,32,time,n,0.14588400721549988,-0.024370815604925156,0.17025482654571533
800,4,0.2490613266583229,0.8125,0.7503125,0.77725,0.70337125,0.76,0.6804,0.7390625,0.6525182291666666,0.70135,0.6022977500000001,50000,32,type,n,0.10006750375032425,-0.034515075385570526,0.13458257913589478
400,2,0.49874686716791977,0.95,0.90025,0.9355,0.8713225000000001,0.9305,0.8613475,0.917125,0.834664375,0.8952,0.7909240000000001,50000,32,type,v,0.07519884407520294,-0.07639576494693756,0.1515946090221405
400,2,0.49874686716791977,0.93,0.8603500000000002,0.9275,0.8553625000000001,0.90625,0.8129687500000001,0.88425,0.76907875,0.8266,0.6540670000000001,50000,32,use,n,0.039677441120147705,-0.04336182028055191,0.08303926140069962
400,2,0.49874686716791977,0.9275,0.8553625000000001,0.9195,0.8394025,0.913,0.8264350000000001,0.90775,0.81596125,0.86945,0.73955275,50000,32,use,v,0.06656379997730255,-0.0652664452791214,0.13183024525642395
399,2,0.49874686716791977,0.9298245614035088,0.8600000000000001,0.9167919799498747,0.8340000000000002,0.9155388471177945,0.8315000000000002,0.9101503759398496,0.8207500000000001,0.8982957393483709,0.7971000000000001,50000,32,used,a,0.17562571167945862,-0.16096410155296326,0.3365898132324219
800,4,0.2490613266583229,0.905,0.8734916666666667,0.88575,0.8478570833333334,0.8705,0.8275491666666668,0.84525,0.7939245833333333,0.79825,0.73133625,50000,32,value,n,0.10771612823009491,-0.03676685690879822,0.14448298513889313
400,2,0.49874686716791977,0.965,0.9301750000000001,0.9385,0.8773075000000001,0.9315,0.8633425000000001,0.919125,0.8386543750000001,0.8973,0.7951135,50000,32,value,v,0.052599675953388214,-0.05616457015275955,0.10876424610614777
400,2,0.49874686716791977,0.8625,0.7256875000000002,0.8625,0.7256875000000002,0.8385,0.6778075000000001,0.82225,0.6453887500000002,0.76935,0.5398532500000001,50000,32,very,a,0.03716828301548958,-0.039277803152799606,0.07644608616828918
400,2,0.49874686716791977,0.945,0.890275,0.9345,0.8693275000000001,0.92925,0.8588537500000002,0.9305,0.8613475,0.91755,0.8355122500000001,50000,32,very,r,0.06660628318786621,-0.07017070055007935,0.13677698373794556
1400,7,0.14224446032880628,0.895,0.8775875000000001,0.86,0.8367833333333332,0.8385,0.8117179166666667,0.8055357142857142,0.7732870535714286,0.7249857142857142,0.6793791785714284,50000,32,way,n,0.12858374416828156,-0.021695349365472794,0.15027908980846405
600,3,0.332220367278798,0.845,0.7678875,0.8233333333333334,0.7354416666666667,0.7913333333333333,0.6875216666666667,0.7690833333333333,0.6542022916666667,0.7260666666666666,0.5897848333333333,50000,32,well,a,0.06758714467287064,-0.035466864705085754,0.10305400937795639
600,3,0.332220367278798,0.9533333333333334,0.9301166666666667,0.9436666666666667,0.9156408333333333,0.9358333333333333,0.9039104166666666,0.9258333333333333,0.8889354166666666,0.9061666666666667,0.8594845833333333,50000,32,well,n,0.19584743678569794,-0.09944941103458405,0.295296847820282
600,3,0.332220367278798,0.885,0.8277875,0.8686666666666667,0.8033283333333334,0.8528333333333333,0.7796179166666667,0.8184166666666667,0.7280789583333334,0.7473,0.6215817499999999,50000,32,well,r,0.09204042702913284,-0.04777054861187935,0.1398109793663025
999,5,0.1991991991991992,0.8108108108108109,0.7637500000000002,0.7825825825825826,0.7285000000000001,0.7550550550550551,0.6941250000000002,0.7285785785785786,0.6610624999999999,0.6829029029029029,0.604025,50000,32,work,n,0.09381363540887833,-0.024118496105074883,0.11793213337659836
1200,6,0.16597164303586323,0.8358333333333333,0.8031641666666667,0.803,0.7637970000000001,0.7881666666666667,0.7460118333333333,0.7647083333333333,0.7178852916666667,0.71375,0.65678625,50000,32,work,v,0.18001671135425568,-0.03558969870209694,0.21560640633106232
400,2,0.49874686716791977,0.87,0.7406500000000001,0.8225,0.6458875000000001,0.7995,0.6000025000000001,0.760625,0.5224468750000001,0.71355,0.4285322500000001,100000,1,about,r,0.046000801026821136,-0.0330808088183403,0.07908160984516144
400,2,0.49874686716791977,0.865,0.7306750000000001,0.8535,0.7077325000000002,0.8435,0.6877825000000002,0.828625,0.658106875,0.80405,0.6090797500000001,100000,1,before,r,0.1971195638179779,-0.15989850461483002,0.35701805353164673
400,2,0.49874686716791977,0.9425,0.8852875000000001,0.93,0.8603500000000002,0.926,0.8523700000000002,0.922125,0.8446393750000001,0.9174,0.8352130000000001,100000,1,being,n,0.2577715516090393,-0.18720325827598572,0.444974809885025
1600,8,0.12445278298936835,0.695,0.6516464285714285,0.627125,0.5741234821428572,0.5913125,0.5332204910714285,0.54534375,0.4807176116071429,0.47985,0.40591439285714287,100000,1,case,n,0.1500953882932663,-0.010463652200996876,0.1605590432882309
1000,5,0.1991991991991992,0.819,0.7739762499999999,0.7802,0.7255247499999999,0.7591,0.6991761250000001,0.72475,0.6562815625,0.65224,0.5657347,100000,1,cell,n,0.17424964904785156,-0.0369611494243145,0.21121080219745636
1000,5,0.1991991991991992,0.666,0.5829175000000001,0.6394,0.54970075,0.6148,0.5189815000000001,0.5819,0.477897625,0.5221,0.403222375,100000,1,class,n,0.08940454572439194,-0.015078610740602016,0.10448315739631653
600,3,0.332220367278798,0.8266666666666667,0.7404333333333333,0.77,0.655575,0.7511666666666666,0.6273720833333333,0.7225,0.58444375,0.6705666666666666,0.5066735833333333,100000,1,code,n,0.07144144922494888,-0.028134288266301155,0.09957573562860489
1200,6,0.16597164303586323,0.8041666666666667,0.7651958333333334,0.7423333333333333,0.6910576666666666,0.70475,0.64599525,0.6585833333333333,0.5906414166666666,0.5731333333333334,0.4881868666666667,100000,1,control,n,0.10817547142505646,-0.015856334939599037,0.12403180450201035
800,4,0.2490613266583229,0.79625,0.7286729166666667,0.72725,0.6367879166666666,0.695875,0.595006875,0.659,0.5459016666666667,0.5717,0.42964716666666664,100000,1,control,v,0.08591126650571823,-0.02772296592593193,0.11363422870635986
600,3,0.332220367278798,0.8966666666666666,0.8452583333333332,0.881,0.8217975,0.8618333333333333,0.7930954166666667,0.8353333333333334,0.7534116666666667,0.7711333333333333,0.6572721666666667,100000,1,court,n,0.11121831834316254,-0.04043074697256088,0.15164905786514282
1000,5,0.1991991991991992,0.696,0.6203799999999999,0.6278,0.53521525,0.5876,0.48501550000000004,0.54245,0.4286344375,0.46422,0.33094472500000005,100000,1,day,n,0.10415323078632355,-0.0008052171906456351,0.1049584448337555
400,2,0.49874686716791977,0.91,0.8204500000000001,0.847,0.6947650000000001,0.81925,0.6394037500000002,0.793375,0.5877831250000002,0.73295,0.46723525000000005,100000,1,different,a,0.05332821235060692,-0.013224211521446705,0.06655242294073105
1399,7,0.14224446032880628,0.8098641887062187,0.7783333333333332,0.7622587562544675,0.7228333333333332,0.734024303073624,0.6899166666666666,0.6917798427448177,0.6406666666666666,0.6106075768406004,0.5460333333333333,100000,1,end,n,0.17474424839019775,-0.012751072645187378,0.18749532103538513
400,2,0.49874686716791977,0.695,0.39152499999999996,0.6985,0.39850750000000007,0.689,0.379555,0.672625,0.34688687500000015,0.6413,0.2843935,100000,1,end,v,0.04941682517528534,-0.039118122309446335,0.08853495121002197
400,2,0.49874686716791977,0.955,0.9102250000000001,0.936,0.8723200000000002,0.91075,0.82194625,0.893625,0.7877818750000001,0.87595,0.7525202500000001,100000,1,example,n,0.13135018944740295,-0.12269245833158493,0.2540426552295685
800,4,0.2490613266583229,0.7175,0.6238041666666667,0.62475,0.5002920833333333,0.591,0.4553483333333333,0.5479375,0.39800343749999995,0.504575,0.34025904166666665,100000,1,file,n,0.07571589946746826,-0.016364770010113716,0.09208066761493683
400,2,0.49874686716791977,0.94,0.8803,0.928,0.8563600000000002,0.92,0.8404000000000001,0.90275,0.8059862500000002,0.8554,0.7115230000000002,100000,1,file,v,0.21729715168476105,-0.2139749825000763,0.43127214908599854
1400,7,0.14224446032880628,0.6557142857142857,0.5986202380952381,0.6037142857142858,0.5379969047619048,0.5807142857142857,0.5111827380952381,0.553,0.47887250000000003,0.4952857142857143,0.41158726190476186,100000,1,find,v,0.20378908514976501,-0.022767096757888794,0.2265561819076538
600,3,0.332220367278798,0.7083333333333334,0.5632291666666667,0.6953333333333334,0.5437616666666667,0.6746666666666666,0.5128133333333332,0.63575,0.45453562500000005,0.5849333333333333,0.3784376666666666,100000,1,first,a,0.056950248777866364,-0.025925463065505028,0.08287571370601654
800,4,0.2490613266583229,0.7075,0.6104875,0.66925,0.5595512500000001,0.64925,0.5329179166666667,0.62525,0.5009579166666667,0.559825,0.413833625,100000,1,first,r,0.11105220764875412,-0.002604545559734106,0.11365675181150436
399,2,0.49874686716791977,0.8095238095238095,0.6200000000000001,0.7709273182957393,0.543,0.7411027568922306,0.4835000000000001,0.705639097744361,0.4127500000000002,0.6652631578947369,0.33220000000000016,100000,1,following,a,0.031412433832883835,-0.02527409978210926,0.056686535477638245
400,2,0.49874686716791977,0.8925,0.7855375,0.871,0.7426450000000001,0.8735,0.7476325000000003,0.863125,0.7269343750000001,0.8408,0.6823960000000001,100000,1,following,n,0.11412493139505386,-0.10543689131736755,0.21956181526184082
400,2,0.49874686716791977,0.965,0.9301750000000001,0.9325,0.8653375000000001,0.9225,0.8453875000000001,0.9025,0.8054875,0.85395,0.70863025,100000,1,found,v,0.08293493837118149,-0.06458660960197449,0.14752155542373657
800,4,0.2490613266583229,0.835,0.7802749999999999,0.8205,0.7609658333333333,0.806375,0.7421560416666666,0.780875,0.7081985416666666,0.727,0.636455,100000,1,function,n,0.10082019865512848,-0.03301799297332764,0.13383819162845612
400,2,0.49874686716791977,0.8725,0.7456375000000002,0.824,0.64888,0.79075,0.58254625,0.757875,0.5169606250000001,0.68465,0.37087675000000003,100000,1,function,v,0.03912610560655594,-0.009385555051267147,0.04851166158914566
1200,6,0.16597164303586323,0.4058333333333333,0.28759416666666665,0.36716666666666664,0.24123283333333329,0.34841666666666665,0.2187515833333333,0.32645833333333335,0.19242354166666667,0.30056666666666665,0.1613794333333333,100000,1,get,v,0.06020112708210945,0.011186364106833935,0.04901476204395294
400,2,0.49874686716791977,0.7625,0.5261875,0.75,0.5012500000000001,0.71425,0.4299287500000002,0.6865,0.37456750000000005,0.6468,0.29536600000000013,100000,1,good,a,0.06457748264074326,-0.004976535681635141,0.06955401599407196
800,4,0.2490613266583229,0.795,0.7270083333333334,0.73525,0.64744125,0.69975,0.6001670833333334,0.6576875,0.5441538541666666,0.587375,0.4505210416666666,100000,1,good,n,0.40114569664001465,-0.09600206464529037,0.4971477687358856
400,2,0.49874686716791977,0.9575,0.9152125000000001,0.9335,0.8673325000000001,0.914,0.8284300000000002,0.88925,0.7790537500000001,0.83,0.66085,100000,1,group,n,0.05782679095864296,-0.05975540727376938,0.11758220195770264
400,2,0.49874686716791977,0.805,0.6109750000000002,0.7895,0.5800525000000001,0.784,0.5690800000000001,0.748875,0.499005625,0.71125,0.4239437500000002,100000,1,here,r,0.09043196588754654,-0.03493563085794449,0.12536759674549103
600,3,0.332220367278798,0.6583333333333333,0.48835416666666664,0.6026666666666667,0.40499333333333337,0.578,0.3680549999999999,0.5543333333333333,0.33261416666666666,0.5147333333333334,0.2733131666666667,100000,1,high,a,0.08228308707475662,-0.018808146938681602,0.10109123587608337
400,2,0.49874686716791977,0.7675,0.5361625,0.7475,0.49626250000000016,0.7195,0.44040250000000014,0.692875,0.38728562500000013,0.65155,0.30484225,100000,1,high,r,0.02494005300104618,-0.01750948652625084,0.04244954138994217
400,2,0.49874686716791977,0.5925,0.1870375000000001,0.708,0.41746,0.7315,0.46434250000000016,0.741875,0.485040625,0.69525,0.39202375000000017,100000,1,however,r,0.20432983338832855,-0.17831024527549744,0.3826400637626648
600,3,0.332220367278798,0.815,0.7229625,0.7843333333333333,0.6770391666666666,0.7635,0.6458412499999999,0.7371666666666666,0.6064070833333333,0.7083,0.56317925,100000,1,information,n,0.09051050990819931,-0.042026810348033905,0.13253732025623322
800,4,0.2490613266583229,0.45375,0.27257708333333336,0.429,0.23961833333333335,0.41575,0.22197375000000003,0.3858125,0.18210697916666668,0.3493,0.1334845,100000,1,just,r,0.03787834569811821,0.008376055397093296,0.02950229123234749
1000,5,0.1991991991991992,0.552,0.44056000000000006,0.508,0.38561500000000004,0.4805,0.35127437499999997,0.45095,0.3143738125,0.41192,0.2656351,100000,1,know,v,0.21504449844360352,-0.05022726207971573,0.26527175307273865
600,3,0.332220367278798,0.7766666666666666,0.6655583333333333,0.735,0.6031624999999999,0.7045,0.55748875,0.6690833333333334,0.5044522916666667,0.5973333333333334,0.39700666666666673,100000,1,left,a,0.061549119651317596,-0.021851245313882828,0.08340036869049072
400,2,0.49874686716791977,0.9125,0.8254375,0.877,0.7546150000000001,0.8435,0.6877825000000002,0.809375,0.619703125,0.75405,0.50932975,100000,1,left,n,0.05073187127709389,-0.050015952438116074,0.10074782371520996
400,2,0.49874686716791977,0.8275,0.6558625000000001,0.803,0.6069850000000002,0.783,0.5670850000000002,0.76375,0.5286812500000002,0.72175,0.44489125000000007,100000,1,like,a,0.03452594578266144,-0.034107841551303864,0.0686337873339653
400,2,0.49874686716791977,0.74,0.48130000000000006,0.7475,0.49626250000000016,0.73825,0.47780875,0.7305,0.46234750000000013,0.71645,0.43431775000000017,100000,1,like,n,0.19676300883293152,-0.15983867645263672,0.35660168528556824
800,4,0.2490613266583229,0.56125,0.41573125,0.52975,0.3737837500000001,0.51825,0.3584695833333333,0.4913125,0.3225978125,0.448675,0.265818875,100000,1,like,v,0.10319367796182632,-0.0061940997838974,0.10938777774572372
1200,6,0.16597164303586323,0.42,0.3045799999999999,0.3606666666666667,0.23343933333333333,0.33416666666666667,0.20166583333333332,0.305,0.16669499999999998,0.27145,0.12646855,100000,1,make,v,0.054868388921022415,-0.00872055534273386,0.063588947057724
1000,5,0.1991991991991992,0.62,0.525475,0.5366,0.42132925,0.5067,0.38399162500000006,0.45855,0.32386431250000003,0.39634,0.24617957500000004,100000,1,model,n,0.04218555986881256,-0.008976181969046593,0.0511617437005043
400,2,0.49874686716791977,0.71,0.42145,0.6695,0.3406525,0.65925,0.32020375000000006,0.63675,0.27531625000000015,0.6044,0.21077800000000016,100000,1,more,a,0.02689383178949356,-0.007714833132922649,0.034608665853738785
400,2,0.49874686716791977,0.715,0.431425,0.6545,0.3107275,0.619,0.23990500000000006,0.58975,0.18155125000000005,0.56015,0.12249925000000013,100000,1,more,r,0.01591428741812706,-0.0012404941953718662,0.01715478114783764
400,2,0.49874686716791977,0.705,0.411475,0.709,0.419455,0.68975,0.38105125,0.683,0.36758500000000016,0.6466,0.294967,100000,1,most,a,0.05271775647997856,0.005861576180905104,0.04685617983341217
400,2,0.49874686716791977,0.91,0.8204500000000001,0.867,0.7346650000000001,0.85525,0.71122375,0.826375,0.653618125,0.79375,0.58853125,100000,1,most,r,0.0761890858411789,-0.05718819051980972,0.1333772838115692
600,3,0.332220367278798,0.8516666666666667,0.7778708333333334,0.8183333333333334,0.7279541666666667,0.808,0.7124800000000001,0.79825,0.697879375,0.7662,0.6498845,100000,1,much,r,0.12425803393125534,-0.0578523688018322,0.18211039900779724
600,3,0.332220367278798,0.8483333333333334,0.7728791666666668,0.8156666666666667,0.7239608333333333,0.7956666666666666,0.6940108333333332,0.7716666666666666,0.6580708333333333,0.7173333333333334,0.5767066666666667,100000,1,name,n,0.15458698570728302,-0.06771069020032883,0.22229766845703125
400,2,0.49874686716791977,0.9075,0.8154625000000001,0.893,0.7865350000000001,0.88475,0.7700762500000001,0.879,0.7586050000000001,0.8566,0.7139170000000001,100000,1,need,n,0.2359672635793686,-0.2330283671617508,0.4689956307411194
400,2,0.49874686716791977,0.79,0.5810500000000002,0.734,0.4693300000000001,0.70525,0.41197375000000014,0.664875,0.33142562500000006,0.60155,0.20509225000000011,100000,1,need,v,0.02811584807932377,-0.011439289897680283,0.0395551398396492
400,2,0.49874686716791977,0.795,0.5910250000000001,0.751,0.503245,0.71125,0.4239437500000002,0.6725,0.34663750000000004,0.6214,0.24469299999999997,100000,1,new,a,0.028506997972726822,-0.008052361197769642,0.03655935823917389
600,3,0.332220367278798,0.6,0.40099999999999997,0.5816666666666667,0.3735458333333333,0.6233333333333333,0.4359416666666666,0.63325,0.45079187499999995,0.5959666666666666,0.3949600833333333,100000,1,now,r,0.2342241406440735,-0.1019178107380867,0.3361419439315796
799,4,0.2490613266583229,0.8147684605757196,0.7533333333333333,0.7682102628285357,0.6913333333333334,0.7341677096370464,0.646,0.6920525657071339,0.5899166666666666,0.6164956195244055,0.4892999999999999,100000,1,number,n,0.09842724353075027,-0.024623747915029526,0.1230509877204895
400,2,0.49874686716791977,0.9,0.8005000000000001,0.841,0.682795,0.81525,0.6314237500000002,0.785,0.5710750000000001,0.7437,0.48868150000000016,100000,1,number,v,0.13254976272583008,-0.08791971206665039,0.22046947479248047
400,2,0.49874686716791977,0.8175,0.6359125000000001,0.7925,0.5860375000000001,0.78575,0.57257125,0.759125,0.5194543750000001,0.70465,0.4107767500000001,100000,1,one,n,0.04440230131149292,-0.021094366908073425,0.06549666821956635
399,2,0.49874686716791977,0.7468671679197995,0.495,0.7328320802005013,0.46700000000000014,0.7390977443609023,0.4795000000000001,0.7289473684210527,0.45925000000000016,0.6928320802005012,0.38720000000000004,100000,1,only,a,0.057584308087825775,-0.04353376477956772,0.1011180728673935
400,2,0.49874686716791977,0.6475,0.2967625,0.6445,0.2907775,0.63125,0.26434375000000004,0.61375,0.22943125000000011,0.58205,0.16618974999999997,100000,1,only,r,0.02167249657213688,-0.001561177778057754,0.023233674466609955
2200,11,0.0904956798544793,0.7372727272727273,0.7111313636363636,0.6778181818181818,0.6457610909090908,0.6354545454545455,0.5991822727272728,0.588,0.5470059999999999,0.5053272727272727,0.4561073363636363,100000,1,order,n,0.1661728024482727,-0.008703231811523438,0.17487603425979614
600,3,0.332220367278798,0.745,0.6181375,0.714,0.571715,0.6863333333333334,0.5302841666666667,0.6435,0.46614124999999995,0.5731666666666667,0.3608170833333334,100000,1,order,v,0.0636749267578125,-0.017006751149892807,0.0806816816329956
400,2,0.49874686716791977,0.945,0.890275,0.921,0.8423950000000002,0.89875,0.7980062500000003,0.8805,0.7615975,0.8524,0.7055380000000002,100000,1,other,a,0.08935177326202393,-0.07003472745418549,0.1593865007162094
400,2,0.49874686716791977,0.815,0.630925,0.787,0.5750650000000002,0.7775,0.5561125,0.74975,0.5007512500000001,0.70915,0.41975425,100000,1,out,r,0.033843811601400375,-0.031096505001187325,0.06494031846523285
400,2,0.49874686716791977,0.815,0.630925,0.7725,0.5461375,0.7575,0.5162125,0.725375,0.45212312500000007,0.67015,0.3419492500000001,100000,1,over,r,0.02655302919447422,-0.01776396483182907,0.04431699216365814
1600,8,0.12445278298936835,0.744375,0.7080397321428572,0.701625,0.6592131250000001,0.6649375,0.6173107589285713,0.62165625,0.5678773883928572,0.5462625,0.48176695535714287,100000,1,part,n,0.21830257773399353,-0.021275531500577927,0.23957811295986176
1200,6,0.16597164303586323,0.8033333333333333,0.7641966666666666,0.7693333333333333,0.7234306666666667,0.7431666666666666,0.6920568333333333,0.711625,0.6542383749999999,0.6467,0.5763933000000001,100000,1,return,n,0.2183622121810913,-0.033068686723709106,0.2514308989048004
800,4,0.2490613266583229,0.745,0.660425,0.7115,0.6158141666666667,0.68825,0.5848529166666667,0.6601875,0.5474830208333333,0.603925,0.47256012500000005,100000,1,return,v,0.13911791145801544,-0.043679773807525635,0.18279768526554108
1200,6,0.16597164303586323,0.7683333333333333,0.7222316666666666,0.7143333333333334,0.6574856666666667,0.6871666666666667,0.6249128333333334,0.651375,0.5819986250000001,0.5817,0.4984583,100000,1,right,a,0.120743528008461,-0.0210021510720253,0.1417456865310669
1000,5,0.1991991991991992,0.803,0.7539962500000001,0.7452,0.6818185000000001,0.706,0.6328674999999999,0.65865,0.5737391875,0.56956,0.46248805,100000,1,right,n,0.2027125060558319,-0.015117215923964977,0.21782971918582916
800,4,0.2490613266583229,0.72625,0.63545625,0.68,0.5738666666666667,0.649875,0.5337502083333333,0.606875,0.4764885416666667,0.544825,0.39385862499999996,100000,1,right,r,0.07902547717094421,-0.010485119186341763,0.08951059728860855
800,4,0.2490613266583229,0.575,0.4340416666666666,0.50275,0.33782875,0.4705,0.2948825,0.442375,0.257429375,0.409975,0.214283375,100000,1,same,a,0.03856145963072777,-0.011910833418369293,0.05047229304909706
400,2,0.49874686716791977,0.9125,0.8254375,0.9075,0.8154625000000001,0.9015,0.8034925,0.896,0.7925200000000001,0.86215,0.72498925,100000,1,second,n,0.298369437456131,-0.29484355449676514,0.5932129621505737
1600,8,0.12445278298936835,0.4975,0.42607321428571426,0.4335,0.3529760714285714,0.400375,0.31514258928571426,0.3613125,0.27052763392857143,0.30545,0.20672467857142857,100000,1,see,v,0.09897328168153763,-2.9193326554377563e-05,0.09900247305631638
1400,7,0.14224446032880628,0.7114285714285714,0.6635738095238094,0.6534285714285715,0.5959554761904763,0.6189285714285714,0.5557342261904761,0.5826785714285714,0.5134727678571428,0.5141714285714286,0.4336048571428572,100000,1,set,n,0.10715252161026001,-0.01349928230047226,0.12065180391073227
1200,6,0.16597164303586323,0.6283333333333333,0.5543716666666666,0.5766666666666667,0.4924233333333333,0.5504166666666667,0.46094958333333336,0.5182916666666667,0.4224317083333334,0.45103333333333334,0.34178896666666664,100000,1,set,v,0.07649967074394226,-0.0011447801953181624,0.0776444524526596
600,3,0.332220367278798,0.77,0.655575,0.7126666666666667,0.5697183333333333,0.6871666666666667,0.5315320833333333,0.6519166666666667,0.4787452083333334,0.5894666666666667,0.3852263333333334,100000,1,state,n,0.046155013144016266,-0.015218515880405903,0.061373528093099594
1200,6,0.16597164303586323,0.6933333333333334,0.6323066666666667,0.6508333333333334,0.5813491666666667,0.6251666666666666,0.5505748333333333,0.591,0.509609,0.5340833333333334,0.4413659166666667,100000,1,string,n,0.1346733272075653,-0.012687118723988533,0.1473604440689087
600,3,0.332220367278798,0.775,0.6630625,0.738,0.607655,0.7075,0.56198125,0.671,0.5073225,0.6121333333333333,0.4191696666666666,100000,1,study,n,0.05129891633987427,-0.024476848542690277,0.07577576488256454
400,2,0.49874686716791977,0.92,0.8404000000000001,0.8865,0.7735675,0.87025,0.74114875,0.82775,0.6563612500000001,0.7418,0.4848910000000001,100000,1,study,v,0.042462702840566635,-0.04376288875937462,0.08622559159994125
1000,5,0.1991991991991992,0.769,0.7115387500000001,0.7192,0.649351,0.6783,0.5982771250000001,0.62905,0.5367761875,0.55336,0.4422583,100000,1,system,n,0.0879010409116745,-0.020158303901553154,0.1080593466758728
600,3,0.332220367278798,0.7716666666666666,0.6580708333333333,0.7196666666666667,0.5802008333333334,0.6961666666666667,0.5450095833333334,0.66625,0.500209375,0.6077333333333333,0.4125806666666667,100000,1,table,n,0.1177162453532219,-0.025941334664821625,0.14365758001804352
400,2,0.49874686716791977,0.97,0.94015,0.9565,0.9132175000000001,0.95425,0.9087287500000002,0.937125,0.8745643750000001,0.8824,0.7653880000000001,100000,1,table,v,0.2529403269290924,-0.24534521996974945,0.49828553199768066
800,4,0.2490613266583229,0.72375,0.6321270833333333,0.66575,0.5548904166666666,0.62325,0.49829458333333326,0.5768125,0.4364553124999999,0.487325,0.3172877916666667,100000,1,test,n,0.04104328900575638,-0.012594487518072128,0.053637776523828506
400,2,0.49874686716791977,0.7575,0.5162125,0.7175,0.43641250000000015,0.68925,0.38005375000000013,0.6685,0.33865750000000006,0.63515,0.27212425000000007,100000,1,test,v,0.051366131752729416,-0.03593052551150322,0.08729665726423264
400,2,0.49874686716791977,0.845,0.690775,0.8015,0.6039925,0.7675,0.5361625,0.746375,0.4940181250000001,0.6913,0.38414350000000014,100000,1,text,n,0.0439457930624485,-0.015075468458235264,0.05902126058936119
