sense,n_sense,n_lemma,chance,purity_k5,excess_k5,purity_k10,excess_k10,purity_k20,excess_k20,purity_k50,excess_k50,step,layer,word,pos,n,n_conf,share,log_share
one.n.01,200,400,0.49874686716791977,0.646,0.2937700000000001,0.6355,0.27282249999999997,0.61025,0.22244874999999997,0.5857,0.17347150000000006,512,24,one,n,58742,48332,0.6396959533040031,-0.19402639660665214
one.n.02,200,400,0.49874686716791977,0.634,0.26983000000000007,0.618,0.23791000000000007,0.602,0.20599000000000003,0.5544,0.11102800000000007,512,24,one,n,33086,27445,0.3603040466959968,-0.44333086014256606
alone.s.03,200,399,0.5,0.683,0.3660000000000001,0.667,0.3340000000000001,0.66725,0.3345,0.6495,0.29899999999999993,512,24,only,a,55695,25916,0.8918763111118229,-0.04969537110179775
lone.s.03,199,399,0.49748743718592964,0.7386934673366834,0.48000000000000004,0.7276381909547739,0.45800000000000013,0.7077889447236181,0.41850000000000004,0.6764824120603015,0.35619999999999996,512,24,only,a,6752,249,0.1081236888881771,-0.9660791457660396
entirely.r.02,200,400,0.49874686716791977,0.666,0.33367000000000013,0.6405,0.2827975,0.61575,0.2334212500000001,0.5797,0.16150150000000005,512,24,only,r,29234,10521,0.3071572665377826,-0.5126392059510204
merely.r.01,200,400,0.49874686716791977,0.645,0.2917750000000001,0.6325,0.26683749999999995,0.625,0.25187500000000007,0.5892,0.18045399999999995,512,24,only,r,64828,45438,0.6811381020425318,-0.1667648251292421
decree.n.01,200,2200,0.0904956798544793,0.382,0.320509,0.344,0.2787279999999999,0.296,0.22595199999999996,0.2426,0.16723870000000002,512,24,order,n,18404,15527,0.1962360718665031,-0.707221158155606
order.n.01,200,2200,0.0904956798544793,0.339,0.2732305,0.3345,0.26828275,0.31925,0.25151537499999993,0.3027,0.23331865000000002,512,24,order,n,4192,1493,0.0446979794210161,-1.3497121087726947
order.n.02,200,2200,0.0904956798544793,0.418,0.36009099999999994,0.3915,0.33095425,0.36225,0.298793875,0.3148,0.2466226,512,24,order,n,10121,8670,0.10791704430346,-0.9669099578902286
order.n.03,200,2200,0.0904956798544793,0.409,0.35019549999999994,0.3795,0.31776024999999997,0.351,0.28642449999999997,0.302,0.23254899999999998,512,24,order,n,2469,680,0.0263261715626166,-1.5796122928164325
order.n.07,200,2200,0.0904956798544793,0.256,0.181972,0.225,0.14788750000000003,0.2045,0.12534774999999998,0.1755,0.09346225,512,24,order,n,3974,1346,0.0423735138881484,-1.3729055199745683
order.n.11,200,2200,0.0904956798544793,0.414,0.3556929999999999,0.3635,0.30016824999999997,0.33775,0.27185612499999995,0.2723,0.19989384999999996,512,24,order,n,460,302,0.0049048355280695,-2.3093755510667924
order.n.12,200,2200,0.0904956798544793,0.398,0.338101,0.3575,0.29357124999999995,0.29925,0.229525375,0.2545,0.18032274999999998,512,24,order,n,283,267,0.0030175401183558,-2.520346947224076
order.n.13,200,2200,0.0904956798544793,0.322,0.254539,0.281,0.20945950000000002,0.2445,0.16932774999999997,0.2128,0.1344736,512,24,order,n,20957,1057,0.223457909047289,-0.6508042693553449
order.n.15,200,2200,0.0904956798544793,0.506,0.45684699999999995,0.4775,0.42551124999999995,0.43,0.373285,0.3586,0.29478069999999995,512,24,order,n,11510,513,0.1227275150610438,-0.9110580591185728
ordering.n.01,200,2200,0.0904956798544793,0.6,0.5602,0.587,0.5459065,0.57825,0.536285875,0.5609,0.5172095499999999,512,24,order,n,17000,10765,0.1812656608199605,-0.7416844613700906
orderliness.n.02,200,2200,0.0904956798544793,0.305,0.23584749999999996,0.282,0.21055899999999994,0.242,0.16657899999999998,0.205,0.1258975,512,24,order,n,3904,360,0.0416271258730074,-1.3806235737537103
order.v.01,200,600,0.332220367278798,0.713,0.5702174999999999,0.6945,0.54251375,0.6535,0.48111624999999997,0.5784,0.36865400000000004,512,24,order,v,14141,6164,0.4736560040194272,-0.3245369532474641
order.v.02,200,600,0.332220367278798,0.563,0.3455924999999999,0.552,0.3291200000000001,0.51425,0.27258937499999997,0.4573,0.18730674999999997,512,24,order,v,8030,6936,0.2689666722492045,-0.5703015302391177
order.v.06,200,600,0.332220367278798,0.638,0.457905,0.615,0.42346249999999996,0.55,0.32612500000000005,0.4879,0.23313024999999998,512,24,order,v,3469,1376,0.1161949422207335,-0.9348127756757391
other.a.01,200,400,0.49874686716791977,0.854,0.7087300000000001,0.823,0.646885,0.79225,0.5855387500000001,0.7551,0.5114245000000001,512,24,other,a,95549,95245,0.996526981080912,-0.0015109382320084635
other.s.02,200,400,0.49874686716791977,0.915,0.8304250000000002,0.912,0.8244400000000002,0.89425,0.7890287500000001,0.8522,0.705139,512,24,other,a,300,281,0.0031288458730522,-2.5046158296730976
away.r.02,200,400,0.49874686716791977,0.667,0.33566500000000016,0.652,0.3057400000000001,0.6405,0.2827975,0.6095,0.22095250000000016,512,24,out,r,17733,5032,0.6138960049851139,-0.21190519284313572
out.r.01,200,400,0.49874686716791977,0.691,0.38354499999999997,0.6735,0.34863250000000007,0.65025,0.30224875000000007,0.6189,0.23970550000000007,512,24,out,r,6298,1455,0.218029495257218,-0.6614847506111605
over.r.01,200,400,0.49874686716791977,0.704,0.40948,0.697,0.395515,0.674,0.34963000000000016,0.6355,0.27282249999999997,512,24,over,r,3676,2168,0.1918980998120693,-0.7169293256564966
over.r.03,200,400,0.49874686716791977,0.711,0.423445,0.6815,0.36459250000000004,0.66775,0.33716124999999997,0.6342,0.27022900000000005,512,24,over,r,9796,6779,0.5113802463979954,-0.2912560519178936
character.n.04,200,1600,0.12445278298936835,0.467,0.3912378571428572,0.4375,0.3575446428571429,0.41375,0.33041875000000004,0.3765,0.2878739285714286,512,24,part,n,602,498,0.0063357083469273,-2.1982048229329916
function.n.03,200,1600,0.12445278298936835,0.703,0.6607835714285714,0.6665,0.6190953571428571,0.6225,0.5688410714285715,0.55,0.48603571428571435,512,24,part,n,3231,923,0.0340044413105023,-1.468464356173166
part.n.01,200,1600,0.12445278298936835,0.423,0.34098357142857144,0.384,0.29644000000000004,0.33225,0.23733410714285713,0.291,0.19022071428571427,512,24,part,n,65403,51067,0.6883294568340402,-0.16220364455822478
part.n.02,200,1600,0.12445278298936835,0.329,0.2336221428571429,0.3025,0.20335535714285713,0.28175,0.17965589285714287,0.2482,0.14133700000000002,512,24,part,n,14382,10010,0.1513623877832388,-0.8199820297735123
part.n.03,200,1600,0.12445278298936835,0.278,0.17537285714285716,0.267,0.16280928571428574,0.257,0.15138785714285716,0.2474,0.14042328571428572,512,24,part,n,2491,661,0.0262163612827178,-1.5814275866543037
part.n.04,200,1600,0.12445278298936835,0.722,0.6824842857142857,0.676,0.6299457142857143,0.62825,0.5754083928571428,0.5519,0.48820578571428563,512,24,part,n,3148,2402,0.033130913415494,-1.4797665905037838
part.n.11,200,1600,0.12445278298936835,0.33,0.23476428571428573,0.2945,0.19421821428571429,0.256,0.1502457142857143,0.2194,0.10844328571428573,512,24,part,n,320,232,0.0033678183903932,-2.4726513358709163
region.n.01,200,1600,0.12445278298936835,0.407,0.3227092857142857,0.375,0.28616071428571427,0.3565,0.2650310714285714,0.3188,0.22197228571428568,512,24,part,n,4410,2182,0.0464127471926076,-1.3333627247229716
restitution.n.03,200,1200,0.16597164303586323,0.609,0.531191,0.6115,0.5341885000000001,0.584,0.501216,0.544,0.45325600000000005,512,24,return,n,48134,29815,0.7475848787003386,-0.12633949162094443
return.n.02,200,1200,0.16597164303586323,0.685,0.6223150000000001,0.6505,0.5809495,0.6305,0.5569694999999999,0.5634,0.4765166,512,24,return,n,1768,720,0.0274593855807163,-1.5613091845752214
return.n.05,200,1200,0.16597164303586323,0.629,0.555171,0.621,0.545579,0.57825,0.49432175000000006,0.5253,0.4308347,512,24,return,n,7988,997,0.1240642375671729,-0.906353389053611
return.n.06,200,1200,0.16597164303586323,0.44,0.32855999999999996,0.4065,0.28839349999999997,0.38525,0.26291475,0.3424,0.21153759999999996,512,24,return,n,2026,1610,0.031466467865685,-1.5021520042280152
return.n.12,200,1200,0.16597164303586323,0.597,0.516803,0.5505,0.4610495,0.512,0.41488800000000003,0.4584,0.3506215999999999,512,24,return,n,359,276,0.0055757462802472,-2.253696996673961
tax_return.n.01,200,1200,0.16597164303586323,0.386,0.263814,0.373,0.24822699999999998,0.3565,0.22844349999999997,0.3303,0.19702969999999997,512,24,return,n,2400,2282,0.0372751840462212,-1.4285802035406698
render.v.07,200,800,0.2490613266583229,0.492,0.3235133333333333,0.4695,0.2935508333333333,0.458,0.2782366666666667,0.4131,0.2184448333333334,512,24,return,v,17676,7118,0.2688733058517515,-0.5704523130491257
return.v.01,200,800,0.2490613266583229,0.517,0.356805,0.5325,0.37744583333333326,0.518,0.35813666666666666,0.4989,0.33270183333333336,512,24,return,v,13485,10245,0.2051231347256658,-0.6879853551504714
return.v.07,200,800,0.2490613266583229,0.974,0.9653766666666667,0.9685,0.9580525000000001,0.965,0.9533916666666666,0.9655,0.9540575,512,24,return,v,26969,10774,0.410231058243714,-0.3869714626579227
revert.v.01,200,800,0.2490613266583229,0.531,0.37544833333333333,0.504,0.3394933333333333,0.4845,0.31352583333333334,0.4557,0.27517383333333334,512,24,return,v,2331,332,0.0354573249570283,-1.450294032418805
correct.a.01,200,1200,0.16597164303586323,0.702,0.642698,0.668,0.601932,0.61925,0.54348075,0.5464,0.45613360000000003,512,24,right,a,13640,6943,0.1720853361593682,-0.7642561354620809
correct.s.02,200,1200,0.16597164303586323,0.576,0.49162399999999995,0.5455,0.4550545,0.51775,0.4217822500000001,0.485,0.382515,512,24,right,a,21043,3124,0.2654832645748962,-0.5759628505970202
right.a.01,200,1200,0.16597164303586323,0.459,0.35134099999999996,0.424,0.30937599999999993,0.3785,0.2548215,0.3217,0.18671829999999998,512,24,right,a,29832,21401,0.3763672836001665,-0.4243881354292903
right.a.04,200,1200,0.16597164303586323,0.527,0.43287300000000006,0.489,0.387311,0.43725,0.32526275000000004,0.3826,0.25973739999999995,512,24,right,a,5007,782,0.0631694485447182,-1.1994929143836321
right.a.07,200,1200,0.16597164303586323,0.366,0.23983399999999996,0.34,0.20866,0.3105,0.17328949999999999,0.2626,0.11585739999999999,512,24,right,a,2527,2149,0.0318812056066512,-1.4964652638626275
right.s.11,200,1200,0.16597164303586323,0.701,0.6414989999999999,0.6785,0.6145214999999999,0.64175,0.5704582500000001,0.5961,0.5157239,512,24,right,a,1970,303,0.0248539671725773,-1.6046042796209494
right.n.01,200,1000,0.1991991991991992,0.432,0.29071,0.4285,0.286339375,0.3975,0.24762812500000003,0.3624,0.203797,512,24,right,n,74679,72110,0.821361401656383,-0.08546570986014981
right.n.02,200,1000,0.1991991991991992,0.499,0.37437625,0.488,0.36064,0.45775,0.3228653125,0.3961,0.24587987500000003,512,24,right,n,10265,9512,0.1129002100724805,-0.9473052499861553
right.n.04,200,1000,0.1991991991991992,0.539,0.42432625000000007,0.507,0.38436625,0.4755,0.345030625,0.4045,0.25636937500000007,512,24,right,n,1441,1233,0.0158489237909833,-1.8000002228787788
right.n.05,200,1000,0.1991991991991992,0.521,0.40184875000000003,0.472,0.34065999999999996,0.437,0.29695375,0.3768,0.22177900000000003,512,24,right,n,381,257,0.0041904510509123,-2.3777392280171497
right.n.07,200,1000,0.1991991991991992,0.54,0.4255750000000001,0.503,0.37937125000000005,0.47175,0.3403478125,0.4348,0.29420650000000004,512,24,right,n,3993,1711,0.0439172468406638,-1.357364893498429
justly.r.02,200,800,0.2490613266583229,0.402,0.2036633333333334,0.383,0.1783616666666667,0.35925,0.14673458333333336,0.3165,0.08980583333333335,512,24,right,r,1498,353,0.0355904015205512,-1.4486671123845747
properly.r.01,200,800,0.2490613266583229,0.587,0.4500216666666666,0.5585,0.41206916666666665,0.5195,0.3601341666666666,0.4692,0.2931513333333334,512,24,right,r,1509,441,0.0358517462580185,-1.4454896859724329
right.r.02,200,800,0.2490613266583229,0.359,0.14640166666666665,0.339,0.11976833333333338,0.315,0.08780833333333335,0.2884,0.052385999999999995,512,24,right,r,18829,12356,0.4473509147065811,-0.3493516703099181
right.r.04,200,800,0.2490613266583229,0.646,0.52859,0.623,0.49796166666666664,0.59275,0.45767874999999997,0.5507,0.4016821666666666,512,24,right,r,5011,2875,0.1190544072226182,-0.9242545230055457
like.a.02,200,800,0.2490613266583229,0.297,0.06383833333333333,0.2905,0.05518249999999999,0.271,0.029215000000000036,0.267,0.023888333333333366,512,24,same,a,4301,769,0.0451747752289723,-1.3451039996316652
same.a.01,200,800,0.2490613266583229,0.437,0.25027166666666667,0.431,0.24228166666666667,0.4035,0.20566083333333338,0.3539,0.13961016666666667,512,24,same,a,76132,48080,0.7996386858247206,-0.09710620325603718
same.a.02,200,800,0.2490613266583229,0.458,0.2782366666666667,0.444,0.25959333333333334,0.4255,0.2349575,0.4057,0.2085905,512,24,same,a,12794,649,0.1343794639105957,-0.871667095804213
same.s.04,200,800,0.2490613266583229,0.567,0.42338833333333326,0.531,0.37544833333333333,0.509,0.34615166666666664,0.4566,0.2763723333333334,512,24,same,a,1981,327,0.0208070750357112,-1.6817889666472112
second.n.01,200,400,0.49874686716791977,0.84,0.6808000000000001,0.8415,0.6837925000000001,0.8275,0.6558625000000001,0.8046,0.6101770000000001,512,24,second,n,18771,17992,0.8845066440486288,-0.05329890050121149
second.n.05,200,400,0.49874686716791977,0.885,0.7705750000000001,0.8755,0.7516225,0.87375,0.7481312500000001,0.8534,0.7075330000000002,512,24,second,n,2090,1907,0.0984827066252002,-1.0066400240873414
see.v.01,200,1600,0.12445278298936835,0.289,0.18793642857142856,0.276,0.17308857142857145,0.25775,0.15224446428571428,0.2089,0.09645078571428573,512,24,see,v,56764,25172,0.5906456479891785,-0.22867299166874483
see.v.05,200,1600,0.12445278298936835,0.351,0.2587492857142857,0.336,0.2416171428571429,0.318,0.22105857142857144,0.2873,0.1859947857142857,512,24,see,v,3554,2774,0.0369803860361063,-1.4320285595782596
see.v.10,200,1600,0.12445278298936835,0.329,0.2336221428571429,0.309,0.21077928571428572,0.28125,0.17908482142857143,0.2616,0.1566417142857143,512,24,see,v,516,266,0.0053691275167785,-2.2700962814203325
see.v.11,200,1600,0.12445278298936835,0.283,0.1810835714285714,0.2395,0.13140035714285714,0.2195,0.1085575,0.1818,0.06549871428571429,512,24,see,v,728,461,0.0075750481244472,-2.1206146037345057
understand.v.02,200,1600,0.12445278298936835,0.385,0.29758214285714285,0.358,0.2667442857142857,0.3325,0.23761964285714288,0.2814,0.17925614285714284,512,24,see,v,12032,4505,0.1251963997710837,-0.9024081597999747
visualize.v.01,200,1600,0.12445278298936835,0.505,0.43463928571428573,0.5005,0.4294996428571428,0.50325,0.4326405357142857,0.4412,0.3617705714285714,512,24,see,v,1050,450,0.0109255501794911,-1.9615566839776069
watch.v.03,200,1600,0.12445278298936835,0.391,0.304435,0.3535,0.26160464285714286,0.3205,0.22391392857142858,0.2725,0.16909107142857147,512,24,see,v,1637,946,0.017033452994121,-1.7686973036356008
witness.v.02,200,1600,0.12445278298936835,0.384,0.29644000000000004,0.3455,0.25246749999999996,0.3045,0.20563964285714287,0.2542,0.14818985714285712,512,24,see,v,11672,5355,0.121450496852401,-0.9156007041621467
set.n.01,200,1400,0.14224446032880628,0.238,0.111635,0.239,0.11280083333333332,0.228,0.09997666666666669,0.2194,0.08995050000000002,512,24,set,n,50614,43296,0.6698872359574355,-0.17399829718436427
set.n.02,200,1400,0.14224446032880628,0.636,0.5756366666666667,0.63,0.5686416666666666,0.62875,0.567184375,0.6009,0.5347159166666666,512,24,set,n,15377,11603,0.2035179204828207,-0.6913973435682857
set.n.03,200,1400,0.14224446032880628,0.427,0.3319775,0.391,0.29000750000000003,0.3595,0.25328375,0.3129,0.19895591666666668,512,24,set,n,929,431,0.0122955159087299,-1.9102532439391806
set.n.07,200,1400,0.14224446032880628,0.423,0.32731416666666663,0.393,0.29233916666666665,0.38775,0.28621854166666666,0.3684,0.2636596666666667,512,24,set,n,3207,1667,0.042445338556832,-1.3721699980043804
set.n.08,200,1400,0.14224446032880628,0.59,0.5220083333333333,0.5535,0.47945541666666663,0.522,0.4427316666666667,0.4245,0.32906291666666665,512,24,set,n,633,548,0.0083778918947535,-2.076865247915469
set.n.13,200,1400,0.14224446032880628,0.297,0.18041916666666666,0.273,0.15243916666666668,0.25275,0.12883104166666665,0.2216,0.09251533333333332,512,24,set,n,1475,1195,0.0195219439885647,-1.7094769376186405
stage_set.n.01,200,1400,0.14224446032880628,0.385,0.2830125,0.362,0.2561983333333333,0.34725,0.23900229166666667,0.3024,0.18671466666666667,512,24,set,n,2315,1829,0.0306395256498491,-1.513717962578849
determine.v.03,200,1200,0.16597164303586323,0.517,0.420883,0.468,0.36213199999999995,0.4415,0.3303585,0.3868,0.26477319999999993,512,24,set,v,17934,3004,0.2076728001204303,-0.6826203813231478
put.v.01,200,1200,0.16597164303586323,0.336,0.20386400000000002,0.322,0.187078,0.311,0.173889,0.2467,0.09679329999999998,512,24,set,v,18504,3566,0.2142733073172991,-0.6690319269835092
set.v.04,200,1200,0.16597164303586323,0.441,0.32975899999999997,0.3915,0.2704085,0.342,0.21105800000000002,0.2879,0.14619209999999996,512,24,set,v,1766,1103,0.0204499924731058,-1.689306847504523
set.v.05,200,1200,0.16597164303586323,0.274,0.129526,0.2665,0.1205335,0.2625,0.1157375,0.2511,0.10206889999999998,512,24,set,v,16395,4531,0.1898514306888845,-0.7215861257406881
set.v.08,200,1200,0.16597164303586323,0.4,0.2806,0.378,0.254222,0.34625,0.21615374999999998,0.2976,0.15782239999999995,512,24,set,v,19738,4744,0.2285628264066607,-0.6409944021089206
set.v.09,200,1200,0.16597164303586323,0.549,0.4592510000000001,0.5435,0.4526565,0.503,0.40409700000000004,0.377,0.253023,512,24,set,v,3648,487,0.0422432460599603,-1.3742427170896945
state.n.01,200,600,0.332220367278798,0.44,0.1614,0.414,0.12246499999999996,0.39625,0.09588437499999998,0.3858,0.08023549999999996,512,24,state,n,32621,22132,0.3536880224653316,-0.4513796471835254
state.n.02,200,600,0.332220367278798,0.542,0.31414500000000006,0.5255,0.28943624999999995,0.4975,0.24750624999999998,0.46,0.19135000000000002,512,24,state,n,45691,44598,0.495397426028125,-0.3050462542392532
state.n.04,200,600,0.332220367278798,0.455,0.1838625,0.4555,0.18461125000000003,0.44675,0.17150812499999996,0.4166,0.12635850000000004,512,24,state,n,9975,2642,0.1081523565829276,-0.9659640130736064
bowed_stringed_instrument.n.01,200,1200,0.16597164303586323,0.45,0.34054999999999996,0.3955,0.2752045,0.3435,0.2128565,0.2955,0.15530449999999996,512,24,string,n,691,511,0.0097229453066737,-2.0122021572262843
string.n.01,200,1200,0.16597164303586323,0.336,0.20386400000000002,0.311,0.173889,0.30275,0.16399725,0.249,0.09955099999999999,512,24,string,n,8300,2749,0.1167879103406548,-0.9326021122244046
